test,approach,tfft,totaltime,mrt,comp
30-0.02-8c,8c-100f,0.05,16.87,8626142538,462
30-0.02-8c,8c-100f,0.02,16.72,8541614091,462
30-0.02-8c,8c-100f,0.04,16.81,8583721270,462
30-0.02-8c,8c-100f,0.03,16.81,8454328078,462
30-0.02-8c,8c-100f,0.05,16.83,8579045582,462
30-0.02-8c,8c-100f,0.03,17.89,8994910222,462
30-0.02-8c,8c-100f,0.02,16.5,8411697272,462
30-0.02-8c,8c-100f,0.02,16.55,8401417890,462
30-0.02-8c,8c-100f,0.02,16.85,8574908844,462
30-0.02-8c,8c-100f,0.05,16.86,8641872598,462
