test,approach,tfft,totaltime,mrt,comp
30-0.02-8c,8c-1000f,0.1,16.8,9342845886,462
30-0.02-8c,8c-1000f,0.13,16.96,9363387982,462
30-0.02-8c,8c-1000f,0.08,16.39,8866702889,462
30-0.02-8c,8c-1000f,0.08,16.54,8981948175,462
30-0.02-8c,8c-1000f,0.09,17.1,9477844723,462
30-0.02-8c,8c-1000f,0.09,16.71,9188858877,462
30-0.02-8c,8c-1000f,0.09,16.4,9023559320,462
30-0.02-8c,8c-1000f,0.12,16.61,9271277943,462
30-0.02-8c,8c-1000f,0.08,16.25,8890130245,462
30-0.02-8c,8c-1000f,0.08,16.49,9079980530,462
