test,approach,tfft,totaltime,mrt,comp
30-0.02-4c,4c-1f,0.05,188.82,22311061990,462
30-0.02-4c,4c-1f,0.05,200.82,23633331320,462
30-0.02-4c,4c-1f,0.04,205.06,24122746262,462
30-0.02-4c,4c-1f,0.05,208.9,24584356722,462
30-0.02-4c,4c-1f,0.05,202.36,23789486113,462
30-0.02-4c,4c-1f,0.04,201.36,23658682097,462
30-0.02-4c,4c-1f,0.05,205.28,24122674978,462
30-0.02-4c,4c-1f,0.05,208.58,24339619299,462
30-0.02-4c,4c-1f,0.04,212.9,25186358515,462
30-0.02-4c,4c-1f,0.05,204.13,23960597424,462
