test,approach,tfft,totaltime,mrt,comp
30-0.02-2c,2c-20f,0.05,20.25,10014750508,462
30-0.02-2c,2c-20f,0.03,19.9,9754281238,462
30-0.02-2c,2c-20f,0.03,18.88,9310532361,462
30-0.02-2c,2c-20f,0.05,19.56,9533214611,462
30-0.02-2c,2c-20f,0.04,19.4,9455658066,462
30-0.02-2c,2c-20f,0.03,19.2,9351824542,462
30-0.02-2c,2c-20f,0.03,19.07,9318868298,462
30-0.02-2c,2c-20f,0.03,18.87,9405749837,462
30-0.02-2c,2c-20f,0.03,19.25,9249452831,462
30-0.02-2c,2c-20f,0.03,19.21,9375960111,462
