test,approach,tfft,totaltime,mrt,checks,alerts
7-0.03-1c,1c-5000f,10734436656,2511.07,897057556498,1939026,26485
7-0.03-2c,2c-5000f,9821284573,2362.9,886035715950,1939026,26485
7-0.03-4c,4c-5000f,2195379716,1168.6,611241143132,1939026,26485
7-0.03-8c,8c-5000f,1278982595,1004.17,505743555108,1939026,26485
7-0.03-16c,16c-5000f,535668311,900.36,443373451015,1939026,26485
