test,approach,tfft,totaltime,comp
30-0.02-4c,4c-10f,0.04,25.75,462
30-0.02-4c,4c-10f,0.03,25.41,462
30-0.02-4c,4c-10f,0.03,25.15,462
30-0.02-4c,4c-10f,0.03,24.99,462
30-0.02-4c,4c-10f,0.03,26.12,462
30-0.02-4c,4c-10f,0.03,25.25,462
30-0.02-4c,4c-10f,0.03,25.19,462
30-0.02-4c,4c-10f,0.03,24.60,462
30-0.02-4c,4c-10f,0.03,24.89,462
30-0.02-4c,4c-10f,0.04,25.32,462
