test,approach,tfft,totaltime,mrt,checks,alerts
7-0.03-1c,1c-250f,1631033297,925.55,71325882574,1939026,26485
7-0.03-2c,2c-250f,1633205571,928.65,73546509893,1939026,26485
7-0.03-4c,4c-250f,829547806,874.42,61276014805,1939026,26485
7-0.03-8c,8c-250f,837684318,886.24,67840028720,1939026,26485
7-0.03-16c,16c-250f,449674042,886.47,71768176623,1939026,26485
