test,approach,tfft,totaltime,comp
30-0.02-1c,1c-1f,0.42,215.07,462
30-0.02-1c,1c-1f,0.14,214.61,462
30-0.02-1c,1c-1f,0.14,213.79,462
30-0.02-1c,1c-1f,0.14,214.80,462
30-0.02-1c,1c-1f,0.14,213.77,462
30-0.02-1c,1c-1f,0.14,212.98,462
30-0.02-1c,1c-1f,0.13,214.19,462
30-0.02-1c,1c-1f,0.13,211.99,462
30-0.02-1c,1c-1f,0.14,210.76,462
30-0.02-1c,1c-1f,0.13,223.31,462
