test,approach,tfft,totaltime,mrt,comp
30-0.02-16c,16c-40f,0.02,17.0,8436716046,462
30-0.02-16c,16c-40f,0.01,17.52,8670315033,462
30-0.02-16c,16c-40f,0.01,17.69,8810955424,462
30-0.02-16c,16c-40f,0.02,18.0,8809807140,462
30-0.02-16c,16c-40f,0.02,17.55,8771784863,462
30-0.02-16c,16c-40f,0.01,17.7,8853689152,462
30-0.02-16c,16c-40f,0.02,17.8,8871643492,462
30-0.02-16c,16c-40f,0.03,18.16,9048267074,462
30-0.02-16c,16c-40f,0.01,17.04,8368705520,462
30-0.02-16c,16c-40f,0.02,17.12,8543059913,462
