test,approach,tfft,totaltime,comp
30-0.02-1c,1c-2000f,3.16,28.54,462
30-0.02-1c,1c-2000f,3.03,27.65,462
30-0.02-1c,1c-2000f,2.45,27.41,462
30-0.02-1c,1c-2000f,2.91,28.76,462
30-0.02-1c,1c-2000f,3.04,28.84,462
30-0.02-1c,1c-2000f,2.91,27.22,462
30-0.02-1c,1c-2000f,11.03,28.25,462
30-0.02-1c,1c-2000f,10.95,28.46,462
30-0.02-1c,1c-2000f,3.00,28.01,462
30-0.02-1c,1c-2000f,2.41,27.73,462
