test,approach,tfft,totaltime,comp
30-0.02-1c,1c-1000f,1.91,22.80,462
30-0.02-1c,1c-1000f,2.00,23.68,462
30-0.02-1c,1c-1000f,1.81,22.55,462
30-0.02-1c,1c-1000f,2.21,23.45,462
30-0.02-1c,1c-1000f,2.02,23.16,462
30-0.02-1c,1c-1000f,1.89,22.51,462
30-0.02-1c,1c-1000f,2.06,23.52,462
30-0.02-1c,1c-1000f,1.96,23.04,462
30-0.02-1c,1c-1000f,1.94,22.90,462
30-0.02-1c,1c-1000f,2.06,22.62,462
