test,approach,tfft,totaltime,mrt,comp
30-0.02-8c,8c-10f,0.02,24.73,8855157680,462
30-0.02-8c,8c-10f,0.03,24.58,8787069359,462
30-0.02-8c,8c-10f,0.02,25.12,9068576950,462
30-0.02-8c,8c-10f,0.02,24.87,8850587773,462
30-0.02-8c,8c-10f,0.02,24.54,8747832834,462
30-0.02-8c,8c-10f,0.02,24.23,8711192484,462
30-0.02-8c,8c-10f,0.02,25.08,8793319721,462
30-0.02-8c,8c-10f,0.02,24.72,8832416310,462
30-0.02-8c,8c-10f,0.02,24.28,8577389125,462
30-0.02-8c,8c-10f,0.02,25.5,8909760117,462
