test,approach,tfft,totaltime,comp
30-0.02-8c,8c-5f,0.03,40.72,462
30-0.02-8c,8c-5f,0.03,40.52,462
30-0.02-8c,8c-5f,0.03,41.19,462
30-0.02-8c,8c-5f,0.03,42.42,462
30-0.02-8c,8c-5f,0.03,41.20,462
30-0.02-8c,8c-5f,0.03,41.53,462
30-0.02-8c,8c-5f,0.03,41.02,462
30-0.02-8c,8c-5f,0.03,41.02,462
30-0.02-8c,8c-5f,0.03,41.76,462
30-0.02-8c,8c-5f,0.03,42.84,462
