test,approach,tfft,totaltime,comp
30-0.02-1c,1c-2f,0.14,123.89,462
30-0.02-1c,1c-2f,0.13,124.95,462
30-0.02-1c,1c-2f,0.14,121.07,462
30-0.02-1c,1c-2f,0.13,124.88,462
30-0.02-1c,1c-2f,0.14,122.15,462
30-0.02-1c,1c-2f,0.13,123.01,462
30-0.02-1c,1c-2f,0.13,123.92,462
30-0.02-1c,1c-2f,0.13,123.44,462
30-0.02-1c,1c-2f,0.13,122.73,462
30-0.02-1c,1c-2f,0.14,123.18,462
