test,approach,tfft,totaltime,mrt,comp
30-0.02-16c,16c-20f,10811741,19.83,8687925657,37959
30-0.02-16c,16c-20f,10739067,20.24,8654498986,37959
30-0.02-16c,16c-20f,10354175,19.09,8593627158,37959
30-0.02-16c,16c-20f,10537606,20.08,8888678798,37959
30-0.02-16c,16c-20f,12831890,19.92,8669580939,37959
30-0.02-16c,16c-20f,9929109,20.24,8823730390,37959
30-0.02-16c,16c-20f,9510529,19.46,8751928923,37959
30-0.02-16c,16c-20f,11736966,19.93,8791883286,37959
30-0.02-16c,16c-20f,9196604,20.7,8782080764,37959
