test,approach,tfft,totaltime,comp
30-0.02-16c,16c-5f,0.03,42.46,462
30-0.02-16c,16c-5f,0.03,41.84,462
30-0.02-16c,16c-5f,0.03,41.94,462
30-0.02-16c,16c-5f,0.03,41.74,462
30-0.02-16c,16c-5f,0.03,40.61,462
30-0.02-16c,16c-5f,0.03,42.36,462
30-0.02-16c,16c-5f,0.03,42.07,462
30-0.02-16c,16c-5f,0.03,41.77,462
30-0.02-16c,16c-5f,0.03,42.56,462
30-0.02-16c,16c-5f,0.03,42.50,462
