test,approach,tfft,totaltime,mrt,comp
30-0.02-1c,1c-200f,0.66,18.5,7776304177,462
30-0.02-1c,1c-200f,0.7,18.86,8016117354,462
30-0.02-1c,1c-200f,0.72,18.48,7839943933,462
30-0.02-1c,1c-200f,0.97,18.44,7901734145,462
30-0.02-1c,1c-200f,0.73,18.71,7952260523,462
30-0.02-1c,1c-200f,0.79,19.1,8166570399,462
30-0.02-1c,1c-200f,0.75,19.71,8433460691,462
30-0.02-1c,1c-200f,0.74,18.48,7791711709,462
30-0.02-1c,1c-200f,0.78,19.26,8154692033,462
30-0.02-1c,1c-200f,0.68,19.24,8198366597,462
