test,approach,tfft,totaltime,mrt,comp
30-0.02-8c,8c-1f,0.22,196.9,23112976023,462
30-0.02-8c,8c-1f,0.05,204.88,24052841301,462
30-0.02-8c,8c-1f,0.05,199.76,23366377204,462
30-0.02-8c,8c-1f,0.06,209.97,24646691879,462
30-0.02-8c,8c-1f,0.05,217.0,25317001303,462
30-0.02-8c,8c-1f,0.06,207.12,24218869413,462
30-0.02-8c,8c-1f,0.05,209.17,24590043974,462
30-0.02-8c,8c-1f,0.05,206.36,24284774444,462
30-0.02-8c,8c-1f,0.05,210.34,24605839106,462
30-0.02-8c,8c-1f,0.04,207.25,24299981616,462
