test,approach,tfft,totaltime,mrt,comp
30-0.02-4c,4c-200f,0.02,16.46,8465775575,462
30-0.02-4c,4c-200f,0.03,16.28,8408697495,462
30-0.02-4c,4c-200f,0.03,16.66,8363666103,462
30-0.02-4c,4c-200f,0.06,16.99,8773638498,462
30-0.02-4c,4c-200f,0.03,16.26,8383420189,462
30-0.02-4c,4c-200f,0.03,16.75,8606522559,462
30-0.02-4c,4c-200f,0.05,16.31,8421873560,462
30-0.02-4c,4c-200f,0.08,17.16,8911761028,462
30-0.02-4c,4c-200f,0.03,16.62,8462858125,462
30-0.02-4c,4c-200f,0.05,16.27,8443922603,462
