test,approach,tfft,totaltime,mrt,comp
30-0.02-1c,1c-40f,0.36,18.62,9416377342,462
30-0.02-1c,1c-40f,0.26,18.45,9302791866,462
30-0.02-1c,1c-40f,0.2,18.49,9358417112,462
30-0.02-1c,1c-40f,0.37,18.21,9316871947,462
30-0.02-1c,1c-40f,0.21,18.51,9463102372,462
30-0.02-1c,1c-40f,0.35,18.3,9249955461,462
30-0.02-1c,1c-40f,0.35,19.06,9587637344,462
30-0.02-1c,1c-40f,0.32,17.62,9209103311,462
30-0.02-1c,1c-40f,0.32,18.78,9343047153,462
30-0.02-1c,1c-40f,0.2,18.51,9394337128,462
