test,approach,tfft,totaltime,mrt,comp
30-0.02-4c,4c-500f,0.1,17.29,9253916535,462
30-0.02-4c,4c-500f,0.14,17.31,9237327785,462
30-0.02-4c,4c-500f,0.05,16.7,8893739742,462
30-0.02-4c,4c-500f,0.05,17.46,9199521004,462
30-0.02-4c,4c-500f,0.09,16.89,8888056565,462
30-0.02-4c,4c-500f,0.09,16.92,8781571113,462
30-0.02-4c,4c-500f,0.09,17.09,8768252816,462
30-0.02-4c,4c-500f,0.04,16.95,8959133044,462
30-0.02-4c,4c-500f,0.05,16.57,8681868317,462
30-0.02-4c,4c-500f,0.04,16.53,8817484982,462
