test,approach,tfft,totaltime,mrt,comp
30-0.02-2c,2c-40f,0.08,17.29,8733162314,462
30-0.02-2c,2c-40f,0.06,17.52,8889822322,462
30-0.02-2c,2c-40f,0.09,18.0,9097248758,462
30-0.02-2c,2c-40f,0.11,18.09,9260334346,462
30-0.02-2c,2c-40f,0.09,17.64,8777285885,462
30-0.02-2c,2c-40f,0.05,17.51,8830903396,462
30-0.02-2c,2c-40f,0.06,17.81,8895589197,462
30-0.02-2c,2c-40f,0.05,17.26,8780255217,462
30-0.02-2c,2c-40f,0.06,17.67,8902255219,462
30-0.02-2c,2c-40f,0.03,17.54,8739888045,462
