test,approach,answer,time
30-0.02-1c,1c-4f,1,0.01
30-0.02-1c,1c-4f,2,0.01
30-0.02-1c,1c-4f,3,0.02
30-0.02-1c,1c-4f,4,0.02
30-0.02-1c,1c-4f,5,0.02
30-0.02-1c,1c-4f,6,0.03
30-0.02-1c,1c-4f,7,0.03
30-0.02-1c,1c-4f,8,0.03
30-0.02-1c,1c-4f,9,0.04
30-0.02-1c,1c-4f,10,0.06
30-0.02-1c,1c-4f,11,0.08
30-0.02-1c,1c-4f,12,0.1
30-0.02-1c,1c-4f,13,0.1
30-0.02-1c,1c-4f,14,0.12
30-0.02-1c,1c-4f,15,0.14
30-0.02-1c,1c-4f,16,0.16
30-0.02-1c,1c-4f,17,0.17
30-0.02-1c,1c-4f,18,0.21
30-0.02-1c,1c-4f,19,0.22
30-0.02-1c,1c-4f,20,0.24
30-0.02-1c,1c-4f,21,0.24
30-0.02-1c,1c-4f,22,0.28
30-0.02-1c,1c-4f,23,0.33
30-0.02-1c,1c-4f,24,0.35
30-0.02-1c,1c-4f,25,0.36
30-0.02-1c,1c-4f,26,0.36
30-0.02-1c,1c-4f,27,0.36
30-0.02-1c,1c-4f,28,0.42
30-0.02-1c,1c-4f,29,0.42
30-0.02-1c,1c-4f,30,0.48
30-0.02-1c,1c-4f,31,0.48
30-0.02-1c,1c-4f,32,0.5
30-0.02-1c,1c-4f,33,0.55
30-0.02-1c,1c-4f,34,0.56
30-0.02-1c,1c-4f,35,0.57
30-0.02-1c,1c-4f,36,0.58
30-0.02-1c,1c-4f,37,0.6
30-0.02-1c,1c-4f,38,0.6
30-0.02-1c,1c-4f,39,0.61
30-0.02-1c,1c-4f,40,0.62
30-0.02-1c,1c-4f,41,0.64
30-0.02-1c,1c-4f,42,0.67
30-0.02-1c,1c-4f,43,0.68
30-0.02-1c,1c-4f,44,0.74
30-0.02-1c,1c-4f,45,0.78
30-0.02-1c,1c-4f,46,0.78
30-0.02-1c,1c-4f,47,0.8
30-0.02-1c,1c-4f,48,0.81
30-0.02-1c,1c-4f,49,0.82
30-0.02-1c,1c-4f,50,0.88
30-0.02-1c,1c-4f,51,0.89
30-0.02-1c,1c-4f,52,0.9
30-0.02-1c,1c-4f,53,0.91
30-0.02-1c,1c-4f,54,1.0
30-0.02-1c,1c-4f,55,1.04
30-0.02-1c,1c-4f,56,1.06
30-0.02-1c,1c-4f,57,1.06
30-0.02-1c,1c-4f,58,1.06
30-0.02-1c,1c-4f,59,1.16
30-0.02-1c,1c-4f,60,1.17
30-0.02-1c,1c-4f,61,1.34
30-0.02-1c,1c-4f,62,1.36
30-0.02-1c,1c-4f,63,1.37
30-0.02-1c,1c-4f,64,1.37
30-0.02-1c,1c-4f,65,1.39
30-0.02-1c,1c-4f,66,1.4
30-0.02-1c,1c-4f,67,1.4
30-0.02-1c,1c-4f,68,1.42
30-0.02-1c,1c-4f,69,1.46
30-0.02-1c,1c-4f,70,1.46
30-0.02-1c,1c-4f,71,1.47
30-0.02-1c,1c-4f,72,1.5
30-0.02-1c,1c-4f,73,1.52
30-0.02-1c,1c-4f,74,1.53
30-0.02-1c,1c-4f,75,1.53
30-0.02-1c,1c-4f,76,1.56
30-0.02-1c,1c-4f,77,1.57
30-0.02-1c,1c-4f,78,1.58
30-0.02-1c,1c-4f,79,1.62
30-0.02-1c,1c-4f,80,1.65
30-0.02-1c,1c-4f,81,1.7
30-0.02-1c,1c-4f,82,1.74
30-0.02-1c,1c-4f,83,1.75
30-0.02-1c,1c-4f,84,1.79
30-0.02-1c,1c-4f,85,1.8
30-0.02-1c,1c-4f,86,1.9
30-0.02-1c,1c-4f,87,1.92
30-0.02-1c,1c-4f,88,1.94
30-0.02-1c,1c-4f,89,1.98
30-0.02-1c,1c-4f,90,2.0
30-0.02-1c,1c-4f,91,2.04
30-0.02-1c,1c-4f,92,2.04
30-0.02-1c,1c-4f,93,2.05
30-0.02-1c,1c-4f,94,2.08
30-0.02-1c,1c-4f,95,2.13
30-0.02-1c,1c-4f,96,2.16
30-0.02-1c,1c-4f,97,2.2
30-0.02-1c,1c-4f,98,2.24
30-0.02-1c,1c-4f,99,2.24
30-0.02-1c,1c-4f,100,2.28
30-0.02-1c,1c-4f,101,2.28
30-0.02-1c,1c-4f,102,2.3
30-0.02-1c,1c-4f,103,2.32
30-0.02-1c,1c-4f,104,2.46
30-0.02-1c,1c-4f,105,2.56
30-0.02-1c,1c-4f,106,2.6
30-0.02-1c,1c-4f,107,2.7
30-0.02-1c,1c-4f,108,2.76
30-0.02-1c,1c-4f,109,2.77
30-0.02-1c,1c-4f,110,2.83
30-0.02-1c,1c-4f,111,2.86
30-0.02-1c,1c-4f,112,2.88
30-0.02-1c,1c-4f,113,2.95
30-0.02-1c,1c-4f,114,2.97
30-0.02-1c,1c-4f,115,2.98
30-0.02-1c,1c-4f,116,3.0
30-0.02-1c,1c-4f,117,3.0
30-0.02-1c,1c-4f,118,3.0
30-0.02-1c,1c-4f,119,3.02
30-0.02-1c,1c-4f,120,3.04
30-0.02-1c,1c-4f,121,3.07
30-0.02-1c,1c-4f,122,3.12
30-0.02-1c,1c-4f,123,3.14
30-0.02-1c,1c-4f,124,3.16
30-0.02-1c,1c-4f,125,3.18
30-0.02-1c,1c-4f,126,3.19
30-0.02-1c,1c-4f,127,3.22
30-0.02-1c,1c-4f,128,3.27
30-0.02-1c,1c-4f,129,3.27
30-0.02-1c,1c-4f,130,3.31
30-0.02-1c,1c-4f,131,3.33
30-0.02-1c,1c-4f,132,3.36
30-0.02-1c,1c-4f,133,3.38
30-0.02-1c,1c-4f,134,3.42
30-0.02-1c,1c-4f,135,3.45
30-0.02-1c,1c-4f,136,3.46
30-0.02-1c,1c-4f,137,3.5
30-0.02-1c,1c-4f,138,3.56
30-0.02-1c,1c-4f,139,3.58
30-0.02-1c,1c-4f,140,3.62
30-0.02-1c,1c-4f,141,3.68
30-0.02-1c,1c-4f,142,3.68
30-0.02-1c,1c-4f,143,3.7
30-0.02-1c,1c-4f,144,3.72
30-0.02-1c,1c-4f,145,3.72
