test,approach,answer,time
30-0.02-4c,4c-2000f,1,0.31
30-0.02-4c,4c-2000f,2,0.35
30-0.02-4c,4c-2000f,3,0.38
30-0.02-4c,4c-2000f,4,0.44
30-0.02-4c,4c-2000f,5,0.99
30-0.02-4c,4c-2000f,6,1.21
30-0.02-4c,4c-2000f,7,1.59
30-0.02-4c,4c-2000f,8,2.02
30-0.02-4c,4c-2000f,9,2.17
30-0.02-4c,4c-2000f,10,2.31
30-0.02-4c,4c-2000f,11,2.39
30-0.02-4c,4c-2000f,12,2.46
30-0.02-4c,4c-2000f,13,2.63
30-0.02-4c,4c-2000f,14,2.69
30-0.02-4c,4c-2000f,15,2.8
30-0.02-4c,4c-2000f,16,2.9
30-0.02-4c,4c-2000f,17,2.96
30-0.02-4c,4c-2000f,18,3.0
30-0.02-4c,4c-2000f,19,3.08
30-0.02-4c,4c-2000f,20,3.16
30-0.02-4c,4c-2000f,21,3.22
30-0.02-4c,4c-2000f,22,3.28
30-0.02-4c,4c-2000f,23,3.35
30-0.02-4c,4c-2000f,24,3.39
30-0.02-4c,4c-2000f,25,3.43
30-0.02-4c,4c-2000f,26,3.52
30-0.02-4c,4c-2000f,27,3.55
30-0.02-4c,4c-2000f,28,3.61
30-0.02-4c,4c-2000f,29,3.71
30-0.02-4c,4c-2000f,30,3.76
30-0.02-4c,4c-2000f,31,3.79
30-0.02-4c,4c-2000f,32,3.86
30-0.02-4c,4c-2000f,33,3.92
30-0.02-4c,4c-2000f,34,3.97
30-0.02-4c,4c-2000f,35,4.04
30-0.02-4c,4c-2000f,36,4.09
30-0.02-4c,4c-2000f,37,4.11
30-0.02-4c,4c-2000f,38,4.17
30-0.02-4c,4c-2000f,39,4.21
30-0.02-4c,4c-2000f,40,4.25
30-0.02-4c,4c-2000f,41,4.28
30-0.02-4c,4c-2000f,42,4.35
30-0.02-4c,4c-2000f,43,4.38
30-0.02-4c,4c-2000f,44,4.43
30-0.02-4c,4c-2000f,45,4.48
30-0.02-4c,4c-2000f,46,4.52
30-0.02-4c,4c-2000f,47,4.57
30-0.02-4c,4c-2000f,48,4.62
30-0.02-4c,4c-2000f,49,4.66
30-0.02-4c,4c-2000f,50,4.7
30-0.02-4c,4c-2000f,51,4.77
30-0.02-4c,4c-2000f,52,4.81
30-0.02-4c,4c-2000f,53,4.83
30-0.02-4c,4c-2000f,54,4.88
30-0.02-4c,4c-2000f,55,4.92
30-0.02-4c,4c-2000f,56,4.97
30-0.02-4c,4c-2000f,57,5.06
30-0.02-4c,4c-2000f,58,5.1
30-0.02-4c,4c-2000f,59,5.13
30-0.02-4c,4c-2000f,60,5.18
30-0.02-4c,4c-2000f,61,5.23
30-0.02-4c,4c-2000f,62,5.28
30-0.02-4c,4c-2000f,63,5.31
30-0.02-4c,4c-2000f,64,5.34
30-0.02-4c,4c-2000f,65,5.39
30-0.02-4c,4c-2000f,66,5.48
30-0.02-4c,4c-2000f,67,5.54
30-0.02-4c,4c-2000f,68,5.57
30-0.02-4c,4c-2000f,69,5.64
30-0.02-4c,4c-2000f,70,5.67
30-0.02-4c,4c-2000f,71,5.74
30-0.02-4c,4c-2000f,72,5.8
30-0.02-4c,4c-2000f,73,5.85
30-0.02-4c,4c-2000f,74,5.93
30-0.02-4c,4c-2000f,75,6.0
30-0.02-4c,4c-2000f,76,6.06
30-0.02-4c,4c-2000f,77,6.13
30-0.02-4c,4c-2000f,78,6.19
30-0.02-4c,4c-2000f,79,6.25
30-0.02-4c,4c-2000f,80,6.32
30-0.02-4c,4c-2000f,81,6.38
30-0.02-4c,4c-2000f,82,6.45
30-0.02-4c,4c-2000f,83,6.51
30-0.02-4c,4c-2000f,84,6.54
30-0.02-4c,4c-2000f,85,6.58
30-0.02-4c,4c-2000f,86,6.61
30-0.02-4c,4c-2000f,87,6.67
30-0.02-4c,4c-2000f,88,6.72
30-0.02-4c,4c-2000f,89,6.77
30-0.02-4c,4c-2000f,90,6.81
30-0.02-4c,4c-2000f,91,6.88
30-0.02-4c,4c-2000f,92,6.92
30-0.02-4c,4c-2000f,93,6.98
30-0.02-4c,4c-2000f,94,7.03
30-0.02-4c,4c-2000f,95,7.08
