test,approach,tfft,totaltime,mrt,comp
30-0.02-1c,1c-500f,1.22,20.9,9640807311,462
30-0.02-1c,1c-500f,1.14,20.18,9503051755,462
30-0.02-1c,1c-500f,1.23,20.12,9377006162,462
30-0.02-1c,1c-500f,1.17,20.09,9337705112,462
30-0.02-1c,1c-500f,1.14,20.11,9377225631,462
30-0.02-1c,1c-500f,1.43,20.05,8969954081,462
30-0.02-1c,1c-500f,1.23,20.01,9157729372,462
30-0.02-1c,1c-500f,1.27,20.34,9259666030,462
30-0.02-1c,1c-500f,1.31,20.42,9441155211,462
30-0.02-1c,1c-500f,1.15,20.83,9775519232,462
