test,approach,tfft,totaltime,comp
30-0.02-8c,8c-20f,0.07,19.60,462
30-0.02-8c,8c-20f,0.03,19.18,462
30-0.02-8c,8c-20f,0.02,19.11,462
30-0.02-8c,8c-20f,0.02,19.01,462
30-0.02-8c,8c-20f,0.03,19.11,462
30-0.02-8c,8c-20f,0.03,19.23,462
30-0.02-8c,8c-20f,0.02,19.19,462
30-0.02-8c,8c-20f,0.02,18.85,462
30-0.02-8c,8c-20f,0.02,19.63,462
30-0.02-8c,8c-20f,0.02,19.19,462
