test,approach,tfft,totaltime,mrt,checks,alerts
7-0.03-1c,1c-1000f,3281289647,1076.53,288637136680,1939026,26485
7-0.03-2c,2c-1000f,3270661369,1068.87,300887016301,1939026,26485
7-0.03-4c,4c-1000f,1099911916,900.16,258350002690,1939026,26485
7-0.03-8c,8c-1000f,845427349,869.41,253178278829,1939026,26485
7-0.03-16c,16c-1000f,644699182,866.98,244310061477,1939026,26485
