test,approach,tfft,totaltime,mrt,comp
30-0.02-16c,16c-5f,0.02,41.37,8767750730,462
30-0.02-16c,16c-5f,0.02,41.77,8720404099,462
30-0.02-16c,16c-5f,0.02,41.67,8506391489,462
30-0.02-16c,16c-5f,0.02,41.86,8843010118,462
30-0.02-16c,16c-5f,0.02,41.72,8742317305,462
30-0.02-16c,16c-5f,0.02,41.06,8606103704,462
30-0.02-16c,16c-5f,0.02,40.43,8328912244,462
30-0.02-16c,16c-5f,0.02,41.1,8569220129,462
30-0.02-16c,16c-5f,0.02,40.31,8410744023,462
30-0.02-16c,16c-5f,0.02,40.47,8358672125,462
