test,approach,tfft,totaltime,comp
30-0.02-1c,1c-10f,0.19,28.41,462
30-0.02-1c,1c-10f,0.16,28.44,462
30-0.02-1c,1c-10f,0.21,28.35,462
30-0.02-1c,1c-10f,0.17,28.49,462
30-0.02-1c,1c-10f,0.23,29.31,462
30-0.02-1c,1c-10f,0.16,28.34,462
30-0.02-1c,1c-10f,0.15,28.28,462
30-0.02-1c,1c-10f,0.15,26.92,462
30-0.02-1c,1c-10f,0.19,27.57,462
30-0.02-1c,1c-10f,0.16,27.52,462
