test,approach,tfft,totaltime,comp
30-0.02-16c,16c-40f,0.02,17.22,462
30-0.02-16c,16c-40f,0.03,17.41,462
30-0.02-16c,16c-40f,0.03,17.27,462
30-0.02-16c,16c-40f,0.02,17.02,462
30-0.02-16c,16c-40f,0.03,17.49,462
30-0.02-16c,16c-40f,0.03,17.06,462
30-0.02-16c,16c-40f,0.03,17.25,462
30-0.02-16c,16c-40f,0.03,17.73,462
30-0.02-16c,16c-40f,0.03,17.26,462
30-0.02-16c,16c-40f,0.03,17.51,462
