test,approach,tfft,totaltime,comp
30-0.02-2c,2c-2f,0.08,118.57,462
30-0.02-2c,2c-2f,0.08,118.85,462
30-0.02-2c,2c-2f,0.08,119.35,462
30-0.02-2c,2c-2f,0.07,122.44,462
30-0.02-2c,2c-2f,0.08,121.37,462
30-0.02-2c,2c-2f,0.09,119.07,462
30-0.02-2c,2c-2f,0.10,117.32,462
30-0.02-2c,2c-2f,0.09,118.40,462
30-0.02-2c,2c-2f,0.09,117.96,462
30-0.02-2c,2c-2f,0.10,118.45,462
