test,approach,tfft,totaltime,mrt,comp
30-0.02-4c,4c-40f,0.02,17.23,8463989567,462
30-0.02-4c,4c-40f,0.02,17.45,8629652549,462
30-0.02-4c,4c-40f,0.02,17.4,8515368319,462
30-0.02-4c,4c-40f,0.02,17.61,8914310202,462
30-0.02-4c,4c-40f,0.02,18.16,8900570224,462
30-0.02-4c,4c-40f,0.02,17.08,8493962346,462
30-0.02-4c,4c-40f,0.02,16.88,8485252090,462
30-0.02-4c,4c-40f,0.02,16.88,8388437068,462
30-0.02-4c,4c-40f,0.02,18.12,8968343273,462
30-0.02-4c,4c-40f,0.02,17.52,8752194479,462
