test,approach,tfft,totaltime,mrt,comp
30-0.02-2c,2c-500f,0.5,18.33,9381676810,462
30-0.02-2c,2c-500f,0.28,17.75,9244469026,462
30-0.02-2c,2c-500f,0.51,18.6,9706382297,462
30-0.02-2c,2c-500f,0.47,18.75,9623574124,462
30-0.02-2c,2c-500f,0.34,18.07,8991094272,462
30-0.02-2c,2c-500f,0.58,18.78,9559481100,462
30-0.02-2c,2c-500f,0.35,18.28,9466165765,462
30-0.02-2c,2c-500f,0.41,18.06,9343058211,462
30-0.02-2c,2c-500f,0.58,17.97,9326896462,462
30-0.02-2c,2c-500f,0.53,18.6,9544289988,462
