test,approach,tfft,totaltime,comp
30-0.02-4c,4c-1f,0.04,206.43,462
30-0.02-4c,4c-1f,0.06,206.10,462
30-0.02-4c,4c-1f,0.06,211.00,462
30-0.02-4c,4c-1f,0.05,212.10,462
30-0.02-4c,4c-1f,0.05,214.03,462
30-0.02-4c,4c-1f,0.05,210.07,462
30-0.02-4c,4c-1f,0.08,211.79,462
30-0.02-4c,4c-1f,0.05,206.61,462
30-0.02-4c,4c-1f,0.05,205.41,462
30-0.02-4c,4c-1f,0.06,208.15,462
