test,approach,tfft,totaltime,mrt,comp
30-0.02-8c,8c-20f,0.02,19.0,9146615855,462
30-0.02-8c,8c-20f,0.02,18.98,9086984513,462
30-0.02-8c,8c-20f,0.02,19.51,9470682275,462
30-0.02-8c,8c-20f,0.03,19.03,9031680441,462
30-0.02-8c,8c-20f,0.03,18.91,9030247323,462
30-0.02-8c,8c-20f,0.02,19.2,9142794181,462
30-0.02-8c,8c-20f,0.02,19.28,9226730726,462
30-0.02-8c,8c-20f,0.03,19.4,9335101524,462
30-0.02-8c,8c-20f,0.02,19.22,9296107021,462
30-0.02-8c,8c-20f,0.02,19.14,9211709945,462
