test,approach,tfft,totaltime,mrt,comp
30-0.02-8c,8c-2f,0.04,117.42,15715750413,462
30-0.02-8c,8c-2f,0.04,117.61,15601988756,462
30-0.02-8c,8c-2f,0.05,121.97,16212846444,462
30-0.02-8c,8c-2f,0.05,118.73,15667281110,462
30-0.02-8c,8c-2f,0.04,114.77,15396065030,462
30-0.02-8c,8c-2f,0.05,123.29,16309326515,462
30-0.02-8c,8c-2f,0.05,125.56,16820124740,462
30-0.02-8c,8c-2f,0.04,123.36,16400718545,462
30-0.02-8c,8c-2f,0.05,118.79,15735054081,462
30-0.02-8c,8c-2f,0.05,118.17,15696890756,462
