test,approach,tfft,totaltime,comp
30-0.02-8c,8c-1f,0.05,215.12,462
30-0.02-8c,8c-1f,0.05,212.40,462
30-0.02-8c,8c-1f,0.05,206.47,462
30-0.02-8c,8c-1f,0.05,213.50,462
30-0.02-8c,8c-1f,0.05,217.82,462
30-0.02-8c,8c-1f,0.05,201.65,462
30-0.02-8c,8c-1f,0.05,199.30,462
30-0.02-8c,8c-1f,0.06,217.66,462
30-0.02-8c,8c-1f,0.05,208.59,462
30-0.02-8c,8c-1f,0.05,203.46,462
