test,approach,tfft,totaltime,comp
30-0.02-2c,2c-5f,0.04,43.58,462
30-0.02-2c,2c-5f,0.04,42.97,462
30-0.02-2c,2c-5f,0.06,42.97,462
30-0.02-2c,2c-5f,0.05,43.96,462
30-0.02-2c,2c-5f,0.04,43.01,462
30-0.02-2c,2c-5f,0.04,43.62,462
30-0.02-2c,2c-5f,0.04,43.16,462
30-0.02-2c,2c-5f,0.04,43.82,462
30-0.02-2c,2c-5f,0.05,42.79,462
30-0.02-2c,2c-5f,0.04,43.05,462
