test,approach,tfft,totaltime,mrt,checks,alerts
7-0.03-2c,2c-5f,1492270341,5011.29,14347909879,1939026,26485
7-0.03-2c,2c-10f,1334271751,2315.59,11616533876,1939026,26485
7-0.03-2c,2c-20f,2155489738,1420.55,14485290328,1939026,26485
7-0.03-2c,2c-40f,1370940931,1101.76,18199339797,1939026,26485
7-0.03-2c,2c-100f,1395952538,961.39,32226856412,1939026,26485
7-0.03-2c,2c-200f,2315022896,966.43,56351316005,1939026,26485
7-0.03-2c,2c-500f,2587250511,976.69,129723026315,1939026,26485
7-0.03-2c,2c-1000f,3270661369,1068.87,300887016301,1939026,26485
7-0.03-2c,2c-2000f,4755244030,1284.36,601463345633,1939026,26485
