test,approach,answer,time
30-0.02-1c,1c-2f,1,0.01
30-0.02-1c,1c-2f,2,0.01
30-0.02-1c,1c-2f,3,0.02
30-0.02-1c,1c-2f,4,0.02
30-0.02-1c,1c-2f,5,0.03
30-0.02-1c,1c-2f,6,0.03
30-0.02-1c,1c-2f,7,0.04
30-0.02-1c,1c-2f,8,0.09
30-0.02-1c,1c-2f,9,0.09
30-0.02-1c,1c-2f,10,0.10
30-0.02-1c,1c-2f,11,0.13
30-0.02-1c,1c-2f,12,0.14
30-0.02-1c,1c-2f,13,0.17
30-0.02-1c,1c-2f,14,0.18
30-0.02-1c,1c-2f,15,0.19
30-0.02-1c,1c-2f,16,0.19
30-0.02-1c,1c-2f,17,0.22
30-0.02-1c,1c-2f,18,0.24
30-0.02-1c,1c-2f,19,0.30
30-0.02-1c,1c-2f,20,0.32
30-0.02-1c,1c-2f,21,0.33
30-0.02-1c,1c-2f,22,0.38
30-0.02-1c,1c-2f,23,0.38
30-0.02-1c,1c-2f,24,0.38
30-0.02-1c,1c-2f,25,0.49
30-0.02-1c,1c-2f,26,0.52
30-0.02-1c,1c-2f,27,0.62
30-0.02-1c,1c-2f,28,0.72
30-0.02-1c,1c-2f,29,0.76
30-0.02-1c,1c-2f,30,0.77
30-0.02-1c,1c-2f,31,0.78
30-0.02-1c,1c-2f,32,0.78
30-0.02-1c,1c-2f,33,0.81
30-0.02-1c,1c-2f,34,0.82
30-0.02-1c,1c-2f,35,0.83
30-0.02-1c,1c-2f,36,0.83
30-0.02-1c,1c-2f,37,0.83
30-0.02-1c,1c-2f,38,0.84
30-0.02-1c,1c-2f,39,0.86
30-0.02-1c,1c-2f,40,0.89
30-0.02-1c,1c-2f,41,0.91
30-0.02-1c,1c-2f,42,1.03
30-0.02-1c,1c-2f,43,1.03
30-0.02-1c,1c-2f,44,1.04
30-0.02-1c,1c-2f,45,1.09
30-0.02-1c,1c-2f,46,1.10
30-0.02-1c,1c-2f,47,1.10
30-0.02-1c,1c-2f,48,1.10
30-0.02-1c,1c-2f,49,1.12
30-0.02-1c,1c-2f,50,1.17
30-0.02-1c,1c-2f,51,1.22
30-0.02-1c,1c-2f,52,1.29
30-0.02-1c,1c-2f,53,1.39
30-0.02-1c,1c-2f,54,1.46
30-0.02-1c,1c-2f,55,1.50
30-0.02-1c,1c-2f,56,1.57
30-0.02-1c,1c-2f,57,1.59
30-0.02-1c,1c-2f,58,1.63
30-0.02-1c,1c-2f,59,1.66
30-0.02-1c,1c-2f,60,1.79
30-0.02-1c,1c-2f,61,1.91
30-0.02-1c,1c-2f,62,1.93
30-0.02-1c,1c-2f,63,1.94
30-0.02-1c,1c-2f,64,1.95
30-0.02-1c,1c-2f,65,1.96
30-0.02-1c,1c-2f,66,2.07
30-0.02-1c,1c-2f,67,2.08
30-0.02-1c,1c-2f,68,2.08
30-0.02-1c,1c-2f,69,2.10
30-0.02-1c,1c-2f,70,2.10
30-0.02-1c,1c-2f,71,2.14
30-0.02-1c,1c-2f,72,2.34
30-0.02-1c,1c-2f,73,2.36
30-0.02-1c,1c-2f,74,2.38
30-0.02-1c,1c-2f,75,2.38
30-0.02-1c,1c-2f,76,2.44
30-0.02-1c,1c-2f,77,2.46
30-0.02-1c,1c-2f,78,2.50
30-0.02-1c,1c-2f,79,2.52
30-0.02-1c,1c-2f,80,2.55
30-0.02-1c,1c-2f,81,2.57
30-0.02-1c,1c-2f,82,2.65
30-0.02-1c,1c-2f,83,2.71
30-0.02-1c,1c-2f,84,2.72
30-0.02-1c,1c-2f,85,2.76
30-0.02-1c,1c-2f,86,2.77
30-0.02-1c,1c-2f,87,2.77
30-0.02-1c,1c-2f,88,2.80
30-0.02-1c,1c-2f,89,2.81
30-0.02-1c,1c-2f,90,3.02
30-0.02-1c,1c-2f,91,3.04
30-0.02-1c,1c-2f,92,3.09
30-0.02-1c,1c-2f,93,3.13
30-0.02-1c,1c-2f,94,3.17
30-0.02-1c,1c-2f,95,3.20
30-0.02-1c,1c-2f,96,3.31
30-0.02-1c,1c-2f,97,3.43
30-0.02-1c,1c-2f,98,3.46
30-0.02-1c,1c-2f,99,3.46
30-0.02-1c,1c-2f,100,3.50
30-0.02-1c,1c-2f,101,3.52
30-0.02-1c,1c-2f,102,3.59
30-0.02-1c,1c-2f,103,3.64
30-0.02-1c,1c-2f,104,3.68
30-0.02-1c,1c-2f,105,3.70
30-0.02-1c,1c-2f,106,3.76
30-0.02-1c,1c-2f,107,3.76
30-0.02-1c,1c-2f,108,3.77
30-0.02-1c,1c-2f,109,3.78
30-0.02-1c,1c-2f,110,3.84
30-0.02-1c,1c-2f,111,3.89
30-0.02-1c,1c-2f,112,3.90
30-0.02-1c,1c-2f,113,3.94
30-0.02-1c,1c-2f,114,3.95
30-0.02-1c,1c-2f,115,3.96
30-0.02-1c,1c-2f,116,4.05
30-0.02-1c,1c-2f,117,4.10
30-0.02-1c,1c-2f,118,4.15
30-0.02-1c,1c-2f,119,4.16
30-0.02-1c,1c-2f,120,4.18
30-0.02-1c,1c-2f,121,4.20
30-0.02-1c,1c-2f,122,4.31
30-0.02-1c,1c-2f,123,4.33
30-0.02-1c,1c-2f,124,4.38
30-0.02-1c,1c-2f,125,4.40
30-0.02-1c,1c-2f,126,4.41
30-0.02-1c,1c-2f,127,4.42
30-0.02-1c,1c-2f,128,4.44
30-0.02-1c,1c-2f,129,4.47
30-0.02-1c,1c-2f,130,4.50
30-0.02-1c,1c-2f,131,4.53
30-0.02-1c,1c-2f,132,4.54
30-0.02-1c,1c-2f,133,4.61
30-0.02-1c,1c-2f,134,4.64
30-0.02-1c,1c-2f,135,4.66
30-0.02-1c,1c-2f,136,4.66
30-0.02-1c,1c-2f,137,4.66
30-0.02-1c,1c-2f,138,4.69
30-0.02-1c,1c-2f,139,4.72
30-0.02-1c,1c-2f,140,4.72
30-0.02-1c,1c-2f,141,4.74
30-0.02-1c,1c-2f,142,4.76
30-0.02-1c,1c-2f,143,4.79
30-0.02-1c,1c-2f,144,4.80
30-0.02-1c,1c-2f,145,4.83
30-0.02-1c,1c-2f,146,4.84
30-0.02-1c,1c-2f,147,4.85
30-0.02-1c,1c-2f,148,4.85
30-0.02-1c,1c-2f,149,4.87
30-0.02-1c,1c-2f,150,4.88
30-0.02-1c,1c-2f,151,4.96
30-0.02-1c,1c-2f,152,4.97
30-0.02-1c,1c-2f,153,4.98
30-0.02-1c,1c-2f,154,5.04
30-0.02-1c,1c-2f,155,5.04
30-0.02-1c,1c-2f,156,5.08
30-0.02-1c,1c-2f,157,5.08
30-0.02-1c,1c-2f,158,5.10
30-0.02-1c,1c-2f,159,5.16
30-0.02-1c,1c-2f,160,5.17
30-0.02-1c,1c-2f,161,5.21
