test,approach,tfft,totaltime,mrt,comp
30-0.02-2c,2c-200f,0.19,17.42,8861009659,462
30-0.02-2c,2c-200f,0.25,17.65,8820811517,462
30-0.02-2c,2c-200f,0.26,16.95,8622609035,462
30-0.02-2c,2c-200f,0.38,17.02,8685721868,462
30-0.02-2c,2c-200f,0.29,17.15,8643127608,462
30-0.02-2c,2c-200f,0.22,17.26,8894761238,462
30-0.02-2c,2c-200f,0.19,17.12,8809704085,462
30-0.02-2c,2c-200f,0.19,17.14,8921754225,462
30-0.02-2c,2c-200f,0.19,17.56,8839091927,462
30-0.02-2c,2c-200f,0.28,16.94,8555764746,462
