test,approach,tfft,totaltime,mrt,checks,alerts
7-0.03-1c,1c-20f,2135417614,1420.25,14318354284,1939026,26485
7-0.03-2c,2c-20f,2155489738,1420.55,14485290328,1939026,26485
7-0.03-4c,4c-20f,2100467936,1311.25,12903021748,1939026,26485
7-0.03-8c,8c-20f,904092571,1233.21,12045938429,1939026,26485
7-0.03-16c,16c-20f,1063506322,1260.48,12477241773,1939026,26485
