test,approach,tfft,totaltime,comp
30-0.02-2c,2c-100f,0.18,18.38,462
30-0.02-2c,2c-100f,0.25,18.31,462
30-0.02-2c,2c-100f,0.22,18.31,462
30-0.02-2c,2c-100f,0.27,18.53,462
30-0.02-2c,2c-100f,0.19,17.77,462
30-0.02-2c,2c-100f,0.24,17.94,462
30-0.02-2c,2c-100f,0.25,17.99,462
30-0.02-2c,2c-100f,0.17,18.49,462
30-0.02-2c,2c-100f,0.06,17.90,462
30-0.02-2c,2c-100f,0.17,18.11,462
