test,approach,tfft,totaltime,mrt,comp
30-0.02-8c,8c-2000f,0.16,16.7,9743919217,462
30-0.02-8c,8c-2000f,0.15,16.67,9296138949,462
30-0.02-8c,8c-2000f,0.13,16.75,9342661793,462
30-0.02-8c,8c-2000f,0.09,16.95,9481912130,462
30-0.02-8c,8c-2000f,0.16,16.65,9184065276,462
30-0.02-8c,8c-2000f,0.12,16.59,9436993771,462
30-0.02-8c,8c-2000f,0.22,16.8,9367480052,462
30-0.02-8c,8c-2000f,0.15,17.42,9920908502,462
30-0.02-8c,8c-2000f,0.13,16.72,9314627520,462
30-0.02-8c,8c-2000f,0.19,16.67,9371801564,462
