test,approach,tfft,totaltime,mrt,checks,alerts
7-0.03-1c,1c-2000f,4610768024,1298.3,609410058127,1939026,26485
7-0.03-2c,2c-2000f,4755244030,1284.36,601463345633,1939026,26485
7-0.03-4c,4c-2000f,1337415567,990.14,476277293409,1939026,26485
7-0.03-8c,8c-2000f,959462079,920.67,436579940909,1939026,26485
7-0.03-16c,16c-2000f,466948045,885.27,431315427951,1939026,26485
