test,approach,tfft,totaltime,comp
30-0.02-16c,16c-100f,0.05,17.25,462
30-0.02-16c,16c-100f,0.03,16.60,462
30-0.02-16c,16c-100f,0.02,16.45,462
30-0.02-16c,16c-100f,0.03,17.33,462
30-0.02-16c,16c-100f,0.03,16.84,462
30-0.02-16c,16c-100f,0.02,16.83,462
30-0.02-16c,16c-100f,0.04,16.74,462
30-0.02-16c,16c-100f,0.02,16.70,462
30-0.02-16c,16c-100f,0.02,16.73,462
30-0.02-16c,16c-100f,0.02,16.83,462
