test,approach,tfft,totaltime,mrt,checks,alerts
7-0.03-1c,1c-10f,1509377273,2298.38,11519829545,1939026,26485
7-0.03-2c,2c-10f,1334271751,2315.59,11616533876,1939026,26485
7-0.03-4c,4c-10f,1165995563,2240.38,11299228096,1939026,26485
7-0.03-8c,8c-10f,812286619,2308.56,11380462845,1939026,26485
7-0.03-16c,16c-10f,766212120,1923.09,9314014883,1939026,26485
