test,approach,tfft,totaltime,comp
30-0.02-2c,2c-40f,0.07,18.38,462
30-0.02-2c,2c-40f,0.12,18.62,462
30-0.02-2c,2c-40f,0.10,18.86,462
30-0.02-2c,2c-40f,0.18,19.74,462
30-0.02-2c,2c-40f,0.12,18.58,462
30-0.02-2c,2c-40f,0.07,18.62,462
30-0.02-2c,2c-40f,0.06,18.79,462
30-0.02-2c,2c-40f,0.14,19.17,462
30-0.02-2c,2c-40f,0.04,18.64,462
30-0.02-2c,2c-40f,0.06,18.07,462
