test,approach,tfft,totaltime,comp
30-0.02-1c,1c-100f,0.45,17.76,462
30-0.02-1c,1c-100f,0.50,18.17,462
30-0.02-1c,1c-100f,0.57,19.00,462
30-0.02-1c,1c-100f,0.49,18.40,462
30-0.02-1c,1c-100f,0.52,18.10,462
30-0.02-1c,1c-100f,0.49,18.09,462
30-0.02-1c,1c-100f,0.52,18.56,462
30-0.02-1c,1c-100f,0.50,17.96,462
30-0.02-1c,1c-100f,0.52,18.48,462
30-0.02-1c,1c-100f,0.54,19.12,462
