test,approach,tfft,totaltime,mrt,checks,alerts
7-0.03-1c,1c-5f,1851400231,5030.4,14428046555,1939026,26485
7-0.03-2c,2c-5f,1492270341,5011.29,14347909879,1939026,26485
7-0.03-4c,4c-5f,838382684,5094.71,14573662479,1939026,26485
7-0.03-8c,8c-5f,889946212,5036.58,14417883899,1939026,26485
7-0.03-16c,16c-5f,450712759,4341.78,12343177454,1939026,26485
