test,approach,tfft,totaltime,comp
30-0.02-8c,8c-100f,0.02,17.02,462
30-0.02-8c,8c-100f,0.02,16.79,462
30-0.02-8c,8c-100f,0.02,17.22,462
30-0.02-8c,8c-100f,0.02,17.83,462
30-0.02-8c,8c-100f,0.03,17.55,462
30-0.02-8c,8c-100f,0.02,16.50,462
30-0.02-8c,8c-100f,0.02,17.34,462
30-0.02-8c,8c-100f,0.02,17.12,462
30-0.02-8c,8c-100f,0.03,16.82,462
30-0.02-8c,8c-100f,0.02,16.50,462
