test,approach,tfft,totaltime,mrt,checks,alerts
7-0.03-1c,1c-500f,2346687828,971.45,147379726999,1939026,26485
7-0.03-2c,2c-500f,2587250511,976.69,129723026315,1939026,26485
7-0.03-4c,4c-500f,956647919,870.24,126522559150,1939026,26485
7-0.03-8c,8c-500f,935927650,873.91,130365558486,1939026,26485
7-0.03-16c,16c-500f,421383920,870.85,125328547978,1939026,26485
