test,approach,tfft,totaltime,comp
30-0.02-2c,2c-10f,0.07,26.89,462
30-0.02-2c,2c-10f,0.06,25.81,462
30-0.02-2c,2c-10f,0.09,26.29,462
30-0.02-2c,2c-10f,0.05,26.04,462
30-0.02-2c,2c-10f,0.06,26.39,462
30-0.02-2c,2c-10f,0.05,26.64,462
30-0.02-2c,2c-10f,0.05,26.36,462
30-0.02-2c,2c-10f,0.05,27.14,462
30-0.02-2c,2c-10f,0.05,26.41,462
30-0.02-2c,2c-10f,0.07,26.98,462
