test,approach,tfft,totaltime,mrt,comp
30-0.02-8c,8c-200f,0.05,16.45,8511596870,462
30-0.02-8c,8c-200f,0.05,16.4,8449473610,462
30-0.02-8c,8c-200f,0.04,16.27,8482863797,462
30-0.02-8c,8c-200f,0.02,16.92,8811182163,462
30-0.02-8c,8c-200f,0.02,16.93,8793630068,462
30-0.02-8c,8c-200f,0.07,16.43,8521918854,462
30-0.02-8c,8c-200f,0.05,16.24,8318416187,462
30-0.02-8c,8c-200f,0.03,16.45,8601312861,462
30-0.02-8c,8c-200f,0.07,16.04,8301766615,462
30-0.02-8c,8c-200f,0.04,16.3,8432884900,462
