test,approach,tfft,totaltime,mrt,comp
30-0.02-4c,4c-20f,0.02,18.71,9073812372,462
30-0.02-4c,4c-20f,0.02,18.95,9158571897,462
30-0.02-4c,4c-20f,0.02,18.7,9069601977,462
30-0.02-4c,4c-20f,0.02,18.6,9160752757,462
30-0.02-4c,4c-20f,0.02,18.84,9329132782,462
30-0.02-4c,4c-20f,0.02,18.88,9273458616,462
30-0.02-4c,4c-20f,0.02,20.75,9933524705,462
30-0.02-4c,4c-20f,0.02,18.51,9095907817,462
30-0.02-4c,4c-20f,0.04,19.37,9192205473,462
30-0.02-4c,4c-20f,0.02,18.57,8932705690,462
