test,approach,tfft,totaltime,comp
30-0.02-2c,2c-20f,0.05,20.18,462
30-0.02-2c,2c-20f,0.06,20.45,462
30-0.02-2c,2c-20f,0.05,20.50,462
30-0.02-2c,2c-20f,0.05,20.53,462
30-0.02-2c,2c-20f,0.07,20.29,462
30-0.02-2c,2c-20f,0.05,20.63,462
30-0.02-2c,2c-20f,0.08,20.59,462
30-0.02-2c,2c-20f,0.06,21.24,462
30-0.02-2c,2c-20f,0.08,20.82,462
30-0.02-2c,2c-20f,0.06,20.03,462
