test,approach,tfft,totaltime,mrt,comp
30-0.02-2c,2c-1f,0.05,192.55,22612641011,462
30-0.02-2c,2c-1f,0.07,190.41,22396558870,462
30-0.02-2c,2c-1f,0.05,196.07,22957543538,462
30-0.02-2c,2c-1f,0.09,194.68,22694741795,462
30-0.02-2c,2c-1f,0.08,190.65,22428257444,462
30-0.02-2c,2c-1f,0.08,196.83,23014428594,462
30-0.02-2c,2c-1f,0.06,200.34,23501567430,462
30-0.02-2c,2c-1f,0.06,213.79,25301532799,462
30-0.02-2c,2c-1f,0.06,189.32,22284313345,462
30-0.02-2c,2c-1f,0.08,189.88,22296562305,462
