test,approach,tfft,totaltime,comp
30-0.02-4c,4c-2000f,0.35,19.47,462
30-0.02-4c,4c-2000f,0.41,20.78,462
30-0.02-4c,4c-2000f,0.30,19.60,462
30-0.02-4c,4c-2000f,0.33,19.88,462
30-0.02-4c,4c-2000f,0.19,20.58,462
30-0.02-4c,4c-2000f,0.26,19.82,462
30-0.02-4c,4c-2000f,0.26,20.22,462
30-0.02-4c,4c-2000f,0.37,20.19,462
30-0.02-4c,4c-2000f,0.33,20.37,462
30-0.02-4c,4c-2000f,0.33,20.38,462
