test,approach,tfft,totaltime,mrt,comp
30-0.02-8c,8c-40f,0.02,17.86,8820022395,462
30-0.02-8c,8c-40f,0.03,17.26,8654677434,462
30-0.02-8c,8c-40f,0.02,17.52,8677500662,462
30-0.02-8c,8c-40f,0.02,16.88,8381423833,462
30-0.02-8c,8c-40f,0.02,17.63,8786475352,462
30-0.02-8c,8c-40f,0.02,17.74,8745129718,462
30-0.02-8c,8c-40f,0.03,17.17,8448723818,462
30-0.02-8c,8c-40f,0.02,17.02,8446368247,462
30-0.02-8c,8c-40f,0.03,16.89,8518306665,462
30-0.02-8c,8c-40f,0.02,18.06,8889759249,462
