test,approach,tfft,totaltime,mrt,comp
30-0.02-2c,2c-5f,0.02,36.46,7729188290,462
30-0.02-2c,2c-5f,0.02,35.93,7601322917,462
30-0.02-2c,2c-5f,0.02,38.05,7921275230,462
30-0.02-2c,2c-5f,0.04,37.16,7977106021,462
30-0.02-2c,2c-5f,0.02,37.77,8005870169,462
30-0.02-2c,2c-5f,0.02,38.77,8209552830,462
30-0.02-2c,2c-5f,0.02,39.4,8240983130,462
30-0.02-2c,2c-5f,0.02,40.66,8597163760,462
30-0.02-2c,2c-5f,0.02,40.71,8459806072,462
30-0.02-2c,2c-5f,0.03,40.52,8504080842,462
