test,approach,tfft,totaltime,mrt,checks,alerts
7-0.03-1c,1c-100f,1390546560,954.79,32678513821,1939026,26485
7-0.03-2c,2c-100f,1395952538,961.39,32226856412,1939026,26485
7-0.03-4c,4c-100f,824036343,911.9,35779929303,1939026,26485
7-0.03-8c,8c-100f,837255255,913.97,28960915383,1939026,26485
7-0.03-16c,16c-100f,442858486,917.35,33419538303,1939026,26485
