test,approach,answer,time
dp,4-core,1,19.27
dp,4-core,2,20.27
dp,4-core,3,24.27
dp,4-core,4,48.30
dp,4-core,5,53.29
dp,4-core,6,66.31
dp,4-core,7,68.32
dp,4-core,8,81.31
dp,4-core,9,96.33
dp,4-core,10,102.33
dp,4-core,11,116.38
dp,4-core,12,121.36
dp,4-core,13,126.38
dp,4-core,14,136.38
dp,4-core,15,148.38
dp,4-core,16,154.38
dp,4-core,17,155.40
dp,4-core,18,175.40
dp,4-core,19,181.42
dp,4-core,20,187.42
dp,4-core,21,188.45
dp,4-core,22,190.43
dp,4-core,23,192.43
dp,4-core,24,200.43
dp,4-core,25,202.43
dp,4-core,26,204.44
dp,4-core,27,208.46
dp,4-core,28,210.44
dp,4-core,29,220.45
dp,4-core,30,247.47
dp,4-core,31,247.48
dp,4-core,32,260.52
dp,4-core,33,263.49
dp,4-core,34,266.53
dp,4-core,35,271.51
dp,4-core,36,276.50
dp,4-core,37,278.50
dp,4-core,38,280.50
dp,4-core,39,294.51
dp,4-core,40,313.53
dp,4-core,41,326.56
dp,4-core,42,349.58
dp,4-core,43,353.57
dp,4-core,44,366.59
dp,4-core,45,377.58
dp,4-core,46,381.58
dp,4-core,47,413.62
dp,4-core,48,416.64
dp,4-core,49,418.63
dp,4-core,50,420.62
dp,4-core,51,424.65
dp,4-core,52,433.64
dp,4-core,53,456.65
dp,4-core,54,456.67
dp,4-core,55,465.67
dp,4-core,56,499.71
dp,4-core,57,500.70
dp,4-core,58,504.73
dp,4-core,59,505.70
dp,4-core,60,507.73
dp,4-core,61,509.71
dp,4-core,62,509.72
dp,4-core,63,523.72
dp,4-core,64,527.72
dp,4-core,65,527.73
dp,4-core,66,537.74
dp,4-core,67,541.77
dp,4-core,68,550.76
dp,4-core,69,553.76
dp,4-core,70,571.76
dp,4-core,71,578.77
dp,4-core,72,585.79
dp,4-core,73,593.78
dp,4-core,74,596.79
dp,4-core,75,601.80
dp,4-core,76,604.79
dp,4-core,77,612.81
dp,4-core,78,629.82
dp,4-core,79,669.86
dp,4-core,80,673.86
dp,4-core,81,684.87
dp,4-core,82,698.88
dp,4-core,83,698.88
dp,4-core,84,708.89
dp,4-core,85,716.90
dp,4-core,86,741.91
dp,4-core,87,773.94
