test,approach,tfft,totaltime,comp
30-0.02-1c,1c-20f,0.26,21.37,462
30-0.02-1c,1c-20f,0.26,20.69,462
30-0.02-1c,1c-20f,0.18,21.41,462
30-0.02-1c,1c-20f,0.20,21.32,462
30-0.02-1c,1c-20f,0.24,21.28,462
30-0.02-1c,1c-20f,0.23,21.20,462
30-0.02-1c,1c-20f,0.27,22.09,462
30-0.02-1c,1c-20f,0.24,21.26,462
30-0.02-1c,1c-20f,0.18,20.79,462
30-0.02-1c,1c-20f,0.26,21.42,462
